4347 Id2(solute)	Id1(solvent)	T (K)	γ2͚ Exp	Solute	Solvent
108032	110543	340.3	8.5	1-Nitropropane	hexane
108087	110543	298.2	0.89	2,4-Dimethylpentane	hexane
108883	110543	298.2	1.64	Toluene	hexane
108883	110543	304.8	1.59	Toluene	hexane
108883	110543	322.8	1.46	Toluene	hexane
108941	110543	298	7.1	Cyclohexanone	hexane
108941	110543	315.1	5.3	Cyclohexanone	hexane
108941	110543	331.7	4.7	Cyclohexanone	hexane
109660	110543	298.2	0.99	pentane	hexane
109693	110543	301	1.52	1-Chlorobutane	hexane
109693	110543	315.3	1.5	1-Chlorobutane	hexane
109693	110543	332	1.43	1-Chlorobutane	hexane
109693	110543	340.3	1.4	1-Chlorobutane	hexane
109999	110543	304.8	1.65	Tetrahydrofuran	hexane
109999	110543	313.2	1.73	Tetrahydrofuran	hexane
109999	110543	322.4	1.59	Tetrahydrofuran	hexane
109999	110543	333.2	1.58	Tetrahydrofuran	hexane
109999	110543	340.2	1.51	Tetrahydrofuran	hexane
110543	110543	298.2	1.02	hexane	hexane
110861	110543	296.6	5.9	Pyridine	hexane
110861	110543	298.2	6.23	Pyridine	hexane
110861	110543	303.2	5.85	Pyridine	hexane
110861	110543	313.2	5.18	Pyridine	hexane
110861	110543	316.9	4.83	Pyridine	hexane
110861	110543	323.2	4.64	Pyridine	hexane
110861	110543	328.2	4.4	Pyridine	hexane
110861	110543	330.1	4.22	Pyridine	hexane
110861	110543	340.4	4.04	Pyridine	hexane
111659	110543	298.2	1.09	octane	hexane
111659	110543	298.2	1.08	octane	hexane
111842	110543	298.2	1.02	nonane	hexane
123728	110543	303.2	3.46	Butanal	hexane
123728	110543	323.2	3.12	Butanal	hexane
123728	110543	341.2	2.84	Butanal	hexane
123911	110543	298.2	4.03	dioxane	hexane
123911	110543	353.2	3.09	dioxane	hexane
141786	110543	298.1	3.39	Ethyl Acetate	hexane
141786	110543	316	2.95	Ethyl Acetate	hexane
141786	110543	332	2.6	Ethyl Acetate	hexane
141786	110543	339.4	2.39	Ethyl Acetate	hexane
142825	110543	298.2	0.97	heptane	hexane
565753	110543	298.2	1.1	2,3,4-Trimethylpentane	hexane
592132	110543	298.2	1.07	2,5-Dimethylhexane	hexane
872504	110543	333.3	23.34	N-methylpyrrolidone	hexane
1634044	110543	303.2	1.26	methyl t-butyl ether	hexane
1634044	110543	323.2	1.2	methyl t-butyl ether	hexane
1634044	110543	308.2	1.09	methyl t-butyl ether	hexane
1678917	110543	298.2	1.19	Ethylcyclohexane	hexane
64175	110861	298.2	0.8	Ethanol	Pyridine
64175	110861	313.2	1.13	Ethanol	Pyridine
67561	110861	298.2	0.87	Methanol	Pyridine
67561	110861	308.2	0.9	Methanol	Pyridine
67561	110861	313.2	1.26	Methanol	Pyridine
67561	110861	318.2	0.93	Methanol	Pyridine
67630	110861	313.2	1.23	i-propanol	Pyridine
67641	110861	303.2	1.25	Acetone	Pyridine
67663	110861	303.2	0.4	Chloroform	Pyridine
71238	110861	313.2	1.08	n-propanol	Pyridine
71363	110861	313.2	1.07	1-Butanol	Pyridine
71432	110861	298.2	1.2	Benzene	Pyridine
71432	110861	298.2	1.2	Benzene	Pyridine
71432	110861	303.2	1.2	Benzene	Pyridine
71432	110861	313.2	1.2	Benzene	Pyridine
71432	110861	323.2	1.18	Benzene	Pyridine
71432	110861	333.2	1.2	Benzene	Pyridine
71432	110861	373.2	1.2	Benzene	Pyridine
75092	110861	303.2	0.63	Dichloromethane	Pyridine
75525	110861	298.2	1.27	Nitromethane	Pyridine
75650	110861	313.2	1.37	t-butanol	Pyridine
78831	110861	313.2	1.14	i-butanol	Pyridine
78922	110861	313.2	1.07	2-Butanol	Pyridine
79163	110861	398.6	2.12	N-Methylacetamide	Pyridine
107835	110861	298.2	6.67	2-Methylpentane	Pyridine
108087	110861	298.2	7.88	2,4-Dimethylpentane	Pyridine
108883	110861	293.2	1.35	Toluene	Pyridine
108883	110861	298.2	1.42	Toluene	Pyridine
108883	110861	298.2	1.3	Toluene	Pyridine
108883	110861	298.2	1.33	Toluene	Pyridine
108883	110861	303.2	1.36	Toluene	Pyridine
108883	110861	303.2	1.31	Toluene	Pyridine
108883	110861	308.2	1.33	Toluene	Pyridine
108883	110861	313.2	1.34	Toluene	Pyridine
108883	110861	313.2	1.32	Toluene	Pyridine
108883	110861	323.2	1.32	Toluene	Pyridine
108883	110861	333.2	1.32	Toluene	Pyridine
108883	110861	373.2	1.31	Toluene	Pyridine
109660	110861	298.2	5.4	pentane	Pyridine
110543	110861	298.2	6.2	hexane	Pyridine
110543	110861	298.2	6.52	hexane	Pyridine
110543	110861	298.2	7.87	hexane	Pyridine
110543	110861	303.2	7.48	hexane	Pyridine
110543	110861	313.2	6.77	hexane	Pyridine
110543	110861	323.2	6.22	hexane	Pyridine
110543	110861	328.2	5.96	hexane	Pyridine
110543	110861	333.2	4.8	hexane	Pyridine
110543	110861	373.2	3.8	hexane	Pyridine
111659	110861	298.2	8.52	octane	Pyridine
111659	110861	298.2	9.17	octane	Pyridine
111659	110861	313.2	7.58	octane	Pyridine
111659	110861	353.2	4.32	octane	Pyridine
111659	110861	369.8	3.86	octane	Pyridine
111842	110861	298.2	9.69	nonane	Pyridine
123911	110861	298.2	0.96	dioxane	Pyridine
142825	110861	298.2	7.43	heptane	Pyridine
142825	110861	298.2	8.58	heptane	Pyridine
142825	110861	303.1	8.02	heptane	Pyridine
142825	110861	313.2	6.67	heptane	Pyridine
142825	110861	313.2	7.18	heptane	Pyridine
142825	110861	323.2	6.37	heptane	Pyridine
142825	110861	333.2	5.83	heptane	Pyridine
142825	110861	341	4.86	heptane	Pyridine
142825	110861	353.2	4.19	heptane	Pyridine
540841	110861	293.2	10.75	2,2,4-Trimethylpentane	Pyridine
540841	110861	298.2	9.8	2,2,4-Trimethylpentane	Pyridine
540841	110861	303.2	8.88	2,2,4-Trimethylpentane	Pyridine
540841	110861	308.2	8.3	2,2,4-Trimethylpentane	Pyridine
540841	110861	313.2	7.82	2,2,4-Trimethylpentane	Pyridine
565753	110861	298.2	7.85	2,3,4-Trimethylpentane	Pyridine
592132	110861	298.2	8.28	2,5-Dimethylhexane	Pyridine
1678917	110861	298.2	6.04	Ethylcyclohexane	Pyridine
107835	111013	298.2	0.65	2-Methylpentane	Squalane
108087	111013	298.2	0.72	2,4-Dimethylpentane	Squalane
109660	111013	298.2	0.58	pentane	Squalane
110543	111013	298.2	0.65	hexane	Squalane
111659	111013	298.2	0.71	octane	Squalane
111842	111013	298.2	0.68	nonane	Squalane
142825	111013	298.2	0.7	heptane	Squalane
565753	111013	298.2	0.68	2,3,4-Trimethylpentane	Squalane
592132	111013	298.2	0.77	2,5-Dimethylhexane	Squalane
1678917	111013	298.2	0.59	Ethylcyclohexane	Squalane
56235	111659	293.2	1.17	Carbon Tetrachloride	octane
56235	111659	313.2	1.08	Carbon Tetrachloride	octane
64175	111659	288.2	77.8	Ethanol	octane
64175	111659	293.2	64.1	Ethanol	octane
64175	111659	293.2	50.5	Ethanol	octane
64175	111659	298.2	55.4	Ethanol	octane
64175	111659	303.2	47.6	Ethanol	octane
64175	111659	308.2	41.1	Ethanol	octane
64175	111659	313.2	36.2	Ethanol	octane
64175	111659	313.2	35.9	Ethanol	octane
64175	111659	318.2	31.1	Ethanol	octane
64175	111659	323.2	27.4	Ethanol	octane
64175	111659	333.2	27.7	Ethanol	octane
64175	111659	333.2	18.6	Ethanol	octane
64175	111659	343.2	17.48	Ethanol	octane
67561	111659	288.2	112.9	Methanol	octane
67561	111659	293.2	95.1	Methanol	octane
67561	111659	293.2	80	Methanol	octane
67561	111659	298.2	84	Methanol	octane
67561	111659	303.2	72.3	Methanol	octane
67561	111659	308.2	60	Methanol	octane
67561	111659	313.2	54	Methanol	octane
67561	111659	318.2	46.8	Methanol	octane
67561	111659	323.2	40.7	Methanol	octane
67630	111659	353.2	7.4	i-propanol	octane
67641	111659	293.2	7.3	Acetone	octane
67641	111659	313.2	5.92	Acetone	octane
67641	111659	333.2	5.79	Acetone	octane
67663	111659	293.2	1.43	Chloroform	octane
67663	111659	313.2	1.55	Chloroform	octane
67663	111659	333.2	1.43	Chloroform	octane
71238	111659	293.2	48	n-propanol	octane
71238	111659	358.2	9.58	n-propanol	octane
71238	111659	363.2	8.78	n-propanol	octane
71363	111659	293.2	42.2	1-Butanol	octane
74964	111659	293.2	1.69	Bromoethane	octane
75036	111659	293.2	1.8	iodoethane	octane
75058	111659	293.2	31.3	Acetonitrile	octane
75058	111659	313.2	26.1	Acetonitrile	octane
75058	111659	333.2	18.3	Acetonitrile	octane
75092	111659	293.2	2.15	Dichloromethane	octane
75150	111659	293.2	1.26	Carbon Disulfide	octane
75525	111659	293.2	39.5	Nitromethane	octane
75525	111659	313.2	24.6	Nitromethane	octane
75525	111659	333.2	21.4	Nitromethane	octane
75650	111659	313.2	8.85	t-butanol	octane
78831	111659	293.2	46	i-butanol	octane
79243	111659	293.2	19.1	Nitroethane	octane
106423	111659	313.2	1.31	P-Xylene	octane
107062	111659	293.2	2.9	1,2-Dichloroethane	octane
107120	111659	293.2	20.9	propanenitrile	octane
107120	111659	313.2	15.43	propanenitrile	octane
107835	111659	298.2	1.03	2-Methylpentane	octane
108087	111659	298.2	1.07	2,4-Dimethylpentane	octane
108883	111659	333.2	1.31	Toluene	octane
109660	111659	293.2	0.97	pentane	octane
109660	111659	293.2	1.01	pentane	octane
109660	111659	298.2	0.98	pentane	octane
109660	111659	313.2	1	pentane	octane
109660	111659	333.2	1.05	pentane	octane
109660	111659	333.2	0.98	pentane	octane
109671	111659	293.2	0.96	1-Pentene	octane
109999	111659	293.2	1.5	Tetrahydrofuran	octane
110543	111659	298.2	1.03	hexane	octane
110543	111659	333.2	0.99	hexane	octane
110861	111659	313.2	4.34	Pyridine	octane
110861	111659	353.2	3.04	Pyridine	octane
110861	111659	369.8	2.58	Pyridine	octane
111659	111659	298.2	1.07	octane	octane
111842	111659	298.2	1.09	nonane	octane
123911	111659	353.2	2.58	dioxane	octane
141786	111659	293.2	3.25	Ethyl Acetate	octane
141786	111659	313.2	2.94	Ethyl Acetate	octane
141786	111659	333.2	2.81	Ethyl Acetate	octane
142825	111659	298.2	1.05	heptane	octane
565753	111659	298.2	1.06	2,3,4-Trimethylpentane	octane
592132	111659	298.2	1.08	2,5-Dimethylhexane	octane
872504	111659	313.2	17.8	N-methylpyrrolidone	octane
872504	111659	333.2	14.4	N-methylpyrrolidone	octane
1678917	111659	298.2	1.01	Ethylcyclohexane	octane
80568	111660	353.2	1.22	a-pinene	1-Octene
80568	111660	373.2	1.14	a-pinene	1-Octene
107835	111660	298.2	1.04	2-Methylpentane	1-Octene
108087	111660	298.2	1.07	2,4-Dimethylpentane	1-Octene
109660	111660	298.2	0.97	pentane	1-Octene
110543	111660	298.2	1.02	hexane	1-Octene
111659	111660	298.2	1.13	octane	1-Octene
111842	111660	298.2	1.19	nonane	1-Octene
142825	111660	298.2	1.05	heptane	1-Octene
565753	111660	298.2	1.07	2,3,4-Trimethylpentane	1-Octene
592132	111660	298.2	1.09	2,5-Dimethylhexane	1-Octene
1678917	111660	298.2	1.12	Ethylcyclohexane	1-Octene
64175	111842	296.1	51.7	Ethanol	nonane
64175	111842	296.1	50.7	Ethanol	nonane
64175	111842	302.4	42.4	Ethanol	nonane
64175	111842	312.3	32.6	Ethanol	nonane
64175	111842	312.4	32.3	Ethanol	nonane
64175	111842	315	30.4	Ethanol	nonane
64175	111842	315.5	30.4	Ethanol	nonane
64175	111842	323.7	24.2	Ethanol	nonane
64175	111842	323.7	23.8	Ethanol	nonane
64175	111842	333.2	16.5	Ethanol	nonane
64175	111842	333.9	18.6	Ethanol	nonane
64175	111842	334	18.8	Ethanol	nonane
64175	111842	355.5	11.5	Ethanol	nonane
64175	111842	355.5	11.4	Ethanol	nonane
71410	111842	353.2	9.32	1-Pentanol	nonane
71410	111842	373.2	5.61	1-Pentanol	nonane
71432	111842	313.2	0.97	Benzene	nonane
71432	111842	323.2	0.96	Benzene	nonane
71432	111842	333.2	0.96	Benzene	nonane
107835	111842	298.2	1	2-Methylpentane	nonane
108087	111842	298.2	1.04	2,4-Dimethylpentane	nonane
109660	111842	298.2	0.95	pentane	nonane
109660	111842	333.2	0.96	pentane	nonane
110543	111842	298.2	1.01	hexane	nonane
110543	111842	313.2	0.76	hexane	nonane
110543	111842	323.2	0.8	hexane	nonane
110543	111842	333.2	0.85	hexane	nonane
110543	111842	333.2	0.98	hexane	nonane
111659	111842	298.2	1.12	octane	nonane
111842	111842	298.2	1.14	nonane	nonane
142825	111842	298.2	1.03	heptane	nonane
142825	111842	313.2	0.77	heptane	nonane
142825	111842	323.2	0.8	heptane	nonane
142825	111842	333.2	0.84	heptane	nonane
565753	111842	298.2	1.03	2,3,4-Trimethylpentane	nonane
592132	111842	298.2	1.06	2,5-Dimethylhexane	nonane
872504	111842	313.2	16.7	N-methylpyrrolidone	nonane
872504	111842	333.2	13.7	N-methylpyrrolidone	nonane
1678917	111842	298.2	1.03	Ethylcyclohexane	nonane
56235	111875	293.2	1.74	Carbon Tetrachloride	1-Octanol
56235	111875	298.2	1.67	Carbon Tetrachloride	1-Octanol
56235	111875	298.2	1.83	Carbon Tetrachloride	1-Octanol
56235	111875	298.2	1.83	Carbon Tetrachloride	1-Octanol
56235	111875	303.2	1.71	Carbon Tetrachloride	1-Octanol
56235	111875	313.2	1.69	Carbon Tetrachloride	1-Octanol
60297	111875	298.2	1.42	Diethyl Ether	1-Octanol
64175	111875	293.4	1.18	Ethanol	1-Octanol
64175	111875	298.2	1.26	Ethanol	1-Octanol
64175	111875	298.2	1.14	Ethanol	1-Octanol
64175	111875	303.5	1.2	Ethanol	1-Octanol
64175	111875	313.6	1.2	Ethanol	1-Octanol
64175	111875	323.4	1.13	Ethanol	1-Octanol
67561	111875	293.4	1.25	Methanol	1-Octanol
67561	111875	298.2	1.34	Methanol	1-Octanol
67561	111875	303.5	1.25	Methanol	1-Octanol
67561	111875	313.6	1.25	Methanol	1-Octanol
67561	111875	323.4	1.19	Methanol	1-Octanol
67630	111875	293.4	1.05	i-propanol	1-Octanol
67630	111875	298.2	1.12	i-propanol	1-Octanol
67630	111875	303.5	1.08	i-propanol	1-Octanol
67630	111875	313.6	1.05	i-propanol	1-Octanol
67630	111875	323.4	1.02	i-propanol	1-Octanol
67641	111875	293.2	2.57	Acetone	1-Octanol
67641	111875	298.2	2.51	Acetone	1-Octanol
67663	111875	293.2	0.95	Chloroform	1-Octanol
67663	111875	298.2	1.02	Chloroform	1-Octanol
67663	111875	298.2	1.02	Chloroform	1-Octanol
67663	111875	298.2	0.97	Chloroform	1-Octanol
67663	111875	308.2	1.03	Chloroform	1-Octanol
67663	111875	323.2	1.07	Chloroform	1-Octanol
71238	111875	293.4	1.11	n-propanol	1-Octanol
71238	111875	298.2	1.16	n-propanol	1-Octanol
71238	111875	303.5	1.14	n-propanol	1-Octanol
71238	111875	313.6	1.08	n-propanol	1-Octanol
71238	111875	323.4	1.06	n-propanol	1-Octanol
71363	111875	298.2	1.11	1-Butanol	1-Octanol
71410	111875	298.2	1.09	1-Pentanol	1-Octanol
71432	111875	293.4	1.93	Benzene	1-Octanol
71432	111875	298.2	1.99	Benzene	1-Octanol
71432	111875	298.2	2.07	Benzene	1-Octanol
71432	111875	303.5	1.94	Benzene	1-Octanol
71432	111875	313.6	1.83	Benzene	1-Octanol
71432	111875	323.4	1.73	Benzene	1-Octanol
71556	111875	298.2	1.89	1,1,1-Trichloroethane	1-Octanol
71556	111875	298.2	1.98	1,1,1-Trichloroethane	1-Octanol
71556	111875	298.2	1.98	1,1,1-Trichloroethane	1-Octanol
71556	111875	308.2	1.76	1,1,1-Trichloroethane	1-Octanol
71556	111875	323.2	1.63	1,1,1-Trichloroethane	1-Octanol
74964	111875	293.2	1.99	Bromoethane	1-Octanol
75036	111875	293.2	2.29	iodoethane	1-Octanol
75058	111875	293.2	7.48	Acetonitrile	1-Octanol
75058	111875	298.2	6.5	Acetonitrile	1-Octanol
75092	111875	293.2	1.56	Dichloromethane	1-Octanol
75092	111875	298.2	1.57	Dichloromethane	1-Octanol
75092	111875	298.2	1.57	Dichloromethane	1-Octanol
75092	111875	298.2	1.47	Dichloromethane	1-Octanol
75092	111875	308.2	1.58	Dichloromethane	1-Octanol
75092	111875	323.2	1.45	Dichloromethane	1-Octanol
75150	111875	293.2	1.75	Carbon Disulfide	1-Octanol
75343	111875	298.2	2.01	1,1-Dichloroethane	1-Octanol
75343	111875	298.2	2.01	1,1-Dichloroethane	1-Octanol
75343	111875	308.2	2.01	1,1-Dichloroethane	1-Octanol
75343	111875	323.2	1.9	1,1-Dichloroethane	1-Octanol
75525	111875	293.2	10.4	Nitromethane	1-Octanol
75525	111875	298.2	9.79	Nitromethane	1-Octanol
75525	111875	298.2	9.61	Nitromethane	1-Octanol
75525	111875	298.2	8.58	Nitromethane	1-Octanol
75650	111875	298.2	0.88	t-butanol	1-Octanol
78831	111875	298.2	1.21	i-butanol	1-Octanol
78831	111875	298.2	1.21	i-butanol	1-Octanol
78922	111875	293.4	0.92	2-Butanol	1-Octanol
78922	111875	303.5	0.96	2-Butanol	1-Octanol
78922	111875	313.6	0.92	2-Butanol	1-Octanol
78922	111875	323.4	0.9	2-Butanol	1-Octanol
79016	111875	298.2	1.6	Trichloroethylene	1-Octanol
79209	111875	298.2	2.69	Methyl Acetate	1-Octanol
79243	111875	298.2	7.45	Nitroethane	1-Octanol
100414	111875	293.4	2.28	Ethylbenzene	1-Octanol
100414	111875	298.2	2.49	Ethylbenzene	1-Octanol
100414	111875	303.5	2.24	Ethylbenzene	1-Octanol
100414	111875	313.6	2.15	Ethylbenzene	1-Octanol
100414	111875	323.4	2.02	Ethylbenzene	1-Octanol
100470	111875	298.2	6.86	Benzonitrile	1-Octanol
106423	111875	303.5	2.11	P-Xylene	1-Octanol
106423	111875	313.6	2	P-Xylene	1-Octanol
106423	111875	323.4	1.96	P-Xylene	1-Octanol
107062	111875	298.2	2.41	1,2-Dichloroethane	1-Octanol
107062	111875	298.2	2.68	1,2-Dichloroethane	1-Octanol
107062	111875	298.2	2.68	1,2-Dichloroethane	1-Octanol
107062	111875	308.2	2.55	1,2-Dichloroethane	1-Octanol
107062	111875	323.2	2.31	1,2-Dichloroethane	1-Octanol
107120	111875	293.2	6.34	propanenitrile	1-Octanol
107120	111875	298.2	5.46	propanenitrile	1-Octanol
107313	111875	298.2	3.58	Methyl Formate	1-Octanol
107835	111875	298.2	2.66	2-Methylpentane	1-Octanol
107879	111875	298.2	2.17	2-Pentanone	1-Octanol
108032	111875	298.2	6.43	1-Nitropropane	1-Octanol
108087	111875	298.2	3.02	2,4-Dimethylpentane	1-Octanol
108203	111875	298.2	1.79	Diisopropyl Ether	1-Octanol
108872	111875	293.4	2.29	Methylcyclohexane	1-Octanol
108872	111875	303.5	2.29	Methylcyclohexane	1-Octanol
108872	111875	313.6	2.16	Methylcyclohexane	1-Octanol
108872	111875	323.4	2.1	Methylcyclohexane	1-Octanol
108883	111875	293.4	2.02	Toluene	1-Octanol
108883	111875	298.2	2	Toluene	1-Octanol
108883	111875	298.2	2.04	Toluene	1-Octanol
108883	111875	298.2	2.11	Toluene	1-Octanol
108883	111875	298.2	2.18	Toluene	1-Octanol
108883	111875	303.5	2.02	Toluene	1-Octanol
108883	111875	313.6	1.9	Toluene	1-Octanol
108883	111875	323.4	1.83	Toluene	1-Octanol
109604	111875	298.2	2.36	Propyl Acetate	1-Octanol
109660	111875	293.4	2.46	pentane	1-Octanol
109660	111875	298.2	2.22	pentane	1-Octanol
109660	111875	298.2	2.58	pentane	1-Octanol
109660	111875	298.2	2.62	pentane	1-Octanol
109660	111875	303.5	2.42	pentane	1-Octanol
109660	111875	313.6	2.39	pentane	1-Octanol
109660	111875	323.4	2.32	pentane	1-Octanol
109671	111875	293.4	2.25	1-Pentene	1-Octanol
109671	111875	303.5	2.26	1-Pentene	1-Octanol
109671	111875	313.6	2.16	1-Pentene	1-Octanol
109671	111875	323.4	2.12	1-Pentene	1-Octanol
109693	111875	298.2	2.24	1-Chlorobutane	1-Octanol
109740	111875	288.2	5.35	butanenitrile	1-Octanol
109740	111875	293.2	4.67	butanenitrile	1-Octanol
109740	111875	298.2	4.8	butanenitrile	1-Octanol
109740	111875	298.2	4.72	butanenitrile	1-Octanol
109740	111875	303.2	4.08	butanenitrile	1-Octanol
109740	111875	308.2	3.85	butanenitrile	1-Octanol
109740	111875	313.2	3.72	butanenitrile	1-Octanol
109740	111875	323.2	3.27	butanenitrile	1-Octanol
109999	111875	298.2	1.01	Tetrahydrofuran	1-Octanol
110430	111875	298.2	2.19	2-Heptanone	1-Octanol
110543	111875	293.4	2.7	hexane	1-Octanol
110543	111875	298.2	2.67	hexane	1-Octanol
110543	111875	298.2	2.81	hexane	1-Octanol
110543	111875	303.5	2.62	hexane	1-Octanol
110543	111875	313.6	2.66	hexane	1-Octanol
110543	111875	323.4	2.53	hexane	1-Octanol
110861	111875	298.2	0.72	Pyridine	1-Octanol
111659	111875	293.4	3.05	octane	1-Octanol
111659	111875	298.2	3.18	octane	1-Octanol
111659	111875	298.2	3.36	octane	1-Octanol
111659	111875	298.2	3.38	octane	1-Octanol
111659	111875	303.5	3.17	octane	1-Octanol
111659	111875	313.6	3.14	octane	1-Octanol
111659	111875	323.4	2.9	octane	1-Octanol
111660	111875	298.2	3	1-Octene	1-Octanol
111842	111875	298.2	3.78	nonane	1-Octanol
123864	111875	298.2	2.11	Butyl Acetate	1-Octanol
123911	111875	298.2	2.08	dioxane	1-Octanol
123911	111875	298.2	2.18	dioxane	1-Octanol
141786	111875	293.2	2.37	Ethyl Acetate	1-Octanol
141786	111875	298.2	2.48	Ethyl Acetate	1-Octanol
142825	111875	293.4	2.9	heptane	1-Octanol
142825	111875	298.2	3	heptane	1-Octanol
142825	111875	298.2	3.05	heptane	1-Octanol
142825	111875	298.2	3.05	heptane	1-Octanol
142825	111875	298.2	3.06	heptane	1-Octanol
142825	111875	303.5	2.92	heptane	1-Octanol
142825	111875	308.2	3.07	heptane	1-Octanol
142825	111875	313.6	2.89	heptane	1-Octanol
142825	111875	323.2	2.97	heptane	1-Octanol
142825	111875	323.4	2.71	heptane	1-Octanol
565753	111875	298.2	3.05	2,3,4-Trimethylpentane	1-Octanol
592132	111875	298.2	3.38	2,5-Dimethylhexane	1-Octanol
592416	111875	293.4	2.43	1-Hexene	1-Octanol
592416	111875	298.2	2.54	1-Hexene	1-Octanol
592416	111875	303.5	2.43	1-Hexene	1-Octanol
592416	111875	313.6	2.29	1-Hexene	1-Octanol
592416	111875	323.4	2.23	1-Hexene	1-Octanol
1634044	111875	298.2	2.27	methyl t-butyl ether	1-Octanol
1634044	111875	298.2	1.25	methyl t-butyl ether	1-Octanol
1678917	111875	298.2	2.75	Ethylcyclohexane	1-Octanol
64175	112403	293.2	55.9	Ethanol	dodecane
67561	112403	293.2	80	Methanol	dodecane
71238	112403	293.2	44.4	n-propanol	dodecane
71363	112403	293.2	38.7	1-Butanol	dodecane
107835	112403	298.2	1.02	2-Methylpentane	dodecane
108087	112403	298.2	1.07	2,4-Dimethylpentane	dodecane
109660	112403	298.2	0.88	pentane	dodecane
110543	112403	298.2	1	hexane	dodecane
111659	112403	298.2	1.04	octane	dodecane
111842	112403	298.2	1.06	nonane	dodecane
142825	112403	298.2	1.01	heptane	dodecane
565753	112403	298.2	1.01	2,3,4-Trimethylpentane	dodecane
592132	112403	298.2	1.09	2,5-Dimethylhexane	dodecane
1678917	112403	298.2	0.97	Ethylcyclohexane	dodecane
60297	123397	303.2	6.55	Diethyl Ether	N-Methylformamide
60297	123397	313.2	6.44	Diethyl Ether	N-Methylformamide
60297	123397	323.2	6.34	Diethyl Ether	N-Methylformamide
60297	123397	333.2	6.25	Diethyl Ether	N-Methylformamide
64175	123397	303.2	1.38	Ethanol	N-Methylformamide
64175	123397	303.2	1.31	Ethanol	N-Methylformamide
64175	123397	313.2	1.34	Ethanol	N-Methylformamide
64175	123397	313.2	1.32	Ethanol	N-Methylformamide
64175	123397	323.2	1.27	Ethanol	N-Methylformamide
64175	123397	333.2	1.22	Ethanol	N-Methylformamide
67561	123397	303.2	1.04	Methanol	N-Methylformamide
67561	123397	303.2	1.06	Methanol	N-Methylformamide
67561	123397	313.2	1.03	Methanol	N-Methylformamide
67561	123397	313.2	1.2	Methanol	N-Methylformamide
67561	123397	323.2	0.99	Methanol	N-Methylformamide
67561	123397	333.2	0.97	Methanol	N-Methylformamide
67641	123397	303.2	2.14	Acetone	N-Methylformamide
67641	123397	313.2	2.11	Acetone	N-Methylformamide
67641	123397	323.2	2.08	Acetone	N-Methylformamide
67641	123397	333.2	2.05	Acetone	N-Methylformamide
67663	123397	303.2	1.16	Chloroform	N-Methylformamide
67663	123397	313.2	1.24	Chloroform	N-Methylformamide
67663	123397	323.2	1.32	Chloroform	N-Methylformamide
