IdCas	TRCID	CASRN	NAME	INCHIKEY
17274167	20889	17274-16-7	sodium 2,4-dimethylbenzoate	ZRYWXQQWHHIQCL-UHFFFAOYSA-M
17569378	20890	17569-37-8	deuterated ammonium tetrafluoroborate	PDTKOBRZPAIMRD-JBISRTOLSA-O
17631935	20891	17631-93-5	deuterated ammonium hexafluorosilicate	ITHIMUMYFVCXSL-KTOHAENGSA-P
17711965	20892	17711-96-5	butylammonium picrate	RYEAYELDPCBMPQ-UHFFFAOYSA-N
18262834	20893	18262-83-4	N,N-diethylanilinium perchlorate	YEXMNZYKNQXROX-UHFFFAOYSA-N
18278701	20894	18278-70-1	butanedioic acid, sulfo-, 1-nonyl ester, disodium salt	YOPZOEUOPFDBTB-UHFFFAOYSA-L
18299702	20895	18299-70-2	Butanedioic acid, sulfo-, 1-octyl ester, disodium salt	QBGLSLJCCRQTCW-UHFFFAOYSA-L
18299713	20896	18299-71-3	Butanedioic acid, sulfo-, 1-heptyl ester, disodium salt	ZWONQLYVRXNPMQ-UHFFFAOYSA-L
18661648	20898	18661-64-8	cobalt(3+), tris(1,3-propanediamine)-, tribromide	ZERSLNSRVFUTDP-UHFFFAOYSA-K
18720462	20899	18720-46-2	benzylammonium perchlorate	BSLSAYVLBLAJDB-UHFFFAOYSA-N
18810587	20900	18810-58-7	barium azide	UUXFWHMUNNXFHD-UHFFFAOYSA-N
18828063	20901	18828-06-3	trichloro[(trichlorophosphoranylidene)amino]phosphorushexachlorophosphate	DUGCYBPFKHSYFK-UHFFFAOYSA-N
18993505	20902	18993-50-5	octanoic acid, thallium(1+) salt	FWHYAAFZQBJZLE-UHFFFAOYSA-M
18993527	20903	18993-52-7	lauric acid, thallium(1+) salt	KCRSDNZOULBZLU-UHFFFAOYSA-M
18993538	20904	18993-53-8	tetradecanoic acid, thallium(1+) salt	LDQKZOATUDIFCQ-UHFFFAOYSA-M
19213731	20905	19213-73-1	pentamethonium dichloride	HXOKJKFSSLQDQZ-UHFFFAOYSA-L
19372442	20906	19372-44-2	calcium, bis(2,4-pentanedionato-O,O')-	XVYOQBDTLDXFQL-UHFFFAOYSA-N
19465884	20907	19465-88-4	calcium azide	UETLMBWMVIQIGU-UHFFFAOYSA-N
19465895	20908	19465-89-5	strontium azide	PDEROVFZLWBVSG-UHFFFAOYSA-N
19527845	20909	19527-84-5	sodium dihafnium triphosphate	UBNQYKDHOTVGMP-UHFFFAOYSA-E
19597694	20910	19597-69-4	lithium azide	GUWHRJQTTVADPB-UHFFFAOYSA-N
19973650	20911	19973-65-0	Iron hexa(dimethyl sulfoxide) bis(tetrafluoroborate)	MKZLOKLJIBLWJR-UHFFFAOYSA-N
20040102	20912	20040-10-2	2-methyl-5-isopropylbenzenesulfonate	DIPNYLKGSIYALC-UHFFFAOYSA-M
13406887	20913	13406-88-7	barium styphnate monohydrate	DJKULIOLFNRGCM-UHFFFAOYSA-L
20344494	20914	20344-49-4	iron oxyhydroxide	IEECXTSVVFWGSE-UHFFFAOYSA-M
20403252	20915	20403-25-2	telluric acid (H6TeO6), samarium(3+) salt (1:2)	NTQCSSPUVMMJSV-UHFFFAOYSA-H
20427581	20916	20427-58-1	zinc hydroxide Zn(OH)2	UGZADUVQMDAIAO-UHFFFAOYSA-L
20445947	20917	20445-94-7	tributylethylphosphonium diethylphosphate	RDCTYOLAEUHRGG-UHFFFAOYSA-M
20762601	20918	20762-60-1	Potassium azide	TZLVRPLSVNESQC-UHFFFAOYSA-N
21117839	20919	21117-83-9	cyclohexylammonium perchlorate	NTNUUWKEXWFLHJ-UHFFFAOYSA-N
21396565	20920	21396-56-5	N,N,N-trimethyl-1-docosanaminium bromide	CDIPRYKTRRRSEM-UHFFFAOYSA-M
21569017	20921	21569-01-7	2,2-dihydroxydiethylamine	GOXLHPDLCTVHQE-UHFFFAOYSA-O
21748356	20922	21748-35-6	bis-(2,9-dimethyl-1,10-phenanthroline) copper perchlorate	PYDPRUXJVYCUTE-UHFFFAOYSA-L
21907506	20923	21907-50-6	cesium trifluoroacetate	RJYSYRSELCQCSO-UHFFFAOYSA-M
22239243	20924	22239-24-3	sodium dititania triphosphate	NFJUJKKYHWUDGP-UHFFFAOYSA-E
22322710	20925	22322-71-0	barium chloride monohydrate	MPHCLXFWCXFAFC-UHFFFAOYSA-L
22426217	20926	22426-21-7	N,N-dibutyl-N-propyl-1-butanaminium iodide	SSXQCAXOQZZYJN-UHFFFAOYSA-M
22544269	20927	22544-26-9	1,2,3-trimethyl-5-nitroimidazolium iodide	XFODCCZVONHLDE-UHFFFAOYSA-M
22750578	20928	22750-57-8	cesium azide	AYTVLULEEPNWAX-UHFFFAOYSA-N
22756361	20929	22756-36-1	rubidium azide	GEWQYWRSUXOTOL-UHFFFAOYSA-N
45843752	20930	45843-75-2	6-Azoniaspiro[5.5]undecane iodide	UXJMNYUMTLTHQF-UHFFFAOYSA-M
48047105	20931	48047-10-5	potassium Salt of 6-aminohexanoic acid	ANDAULZAMAPNOJ-UHFFFAOYSA-M
51114002	20932	51114-00-2	sodium 2,4,6-trimethylphenolate	SOAKNXMTFUXRJI-UHFFFAOYSA-M
52495279	20933	52495-27-9	propanamine, (T-4)-tetrachloromanganate (1:2)	QQRKCRHLEIIPEW-UHFFFAOYSA-L
52780764	20934	52780-76-4	octamethonium dibromide	FUGJAIDHAYHCJX-UHFFFAOYSA-L
53188877	20935	53188-87-7	cadmate(2-), tetrachloro-, (T-4)-, dihydrogen, compd. with 1-propanamine (1:2)	ORVHZQWPJVAIDN-UHFFFAOYSA-L
53188902	20936	53188-90-2	cadmate(2-), tetrachloro-, (T-4)-, dihydrogen, compd with 1-heptanamine (1:2)	KUNIUONPVMSYTE-UHFFFAOYSA-L
53290996	20937	53290-99-6	1-hexadecanamine, (T-4)-tetrachloromanganate(II) (2:1)	IPWUGIGZYSJOTJ-UHFFFAOYSA-L
55589623	20938	55589-62-3	acesulfame potassium	WBZFUFAFFUEMEI-UHFFFAOYSA-M
16712202	20939	16712-20-2	lithium chloride monohydrate	VXJIMUZIBHBWBV-UHFFFAOYSA-M
56496163	20940	56496-16-3	6-Azoniaspiro[5.5]undecane chloride	ANJFPNVWAISDQR-UHFFFAOYSA-M
56935865	20941	56935-86-5	potassium Salt of sarcosine	VILYDVYHBMHOSG-UHFFFAOYSA-M
57430305	20942	57430-30-5	lithium 2,4,6-trimethylphenolate	ZCQZUGCMTLFRRJ-UHFFFAOYSA-M
58425335	20943	58425-33-5	potassium 2,6-dimethylphenolate	ZTPAYGILGMXFAV-UHFFFAOYSA-M
59386537	20944	59386-53-7	dibutyldiphenylphosphonium bromide	FBZCRSXFMJWFGX-UHFFFAOYSA-M
60676622	20945	60676-62-2	ammonium chlorite	YUUVAZCKXDQEIS-UHFFFAOYSA-N
62541133	20947	62541-13-3	4-dodecyl-1-methylpyridinium iodide	XUTJLPAPTPFYIM-UHFFFAOYSA-M
63424486	20948	63424-48-6	thallium(I) propanoate	NGHJDUUYBBDYLT-UHFFFAOYSA-M
63779851	20949	63779-85-1	7-Azoniaspiro[6.6]tridecane chloride	VQNJOKKDNMEYPJ-UHFFFAOYSA-M
65039103	20950	65039-10-3	1-allyl-3-methylimidazolium chloride	QVRCRKLLQYOIKY-UHFFFAOYSA-M
65845069	20951	65845-06-9	cesium 2-methylphenolate	YXXXJJCPSLKONY-UHFFFAOYSA-M
65845070	20952	65845-07-0	rubidium 2-methylphenolate	LAKHXGNJPOOVFZ-UHFFFAOYSA-M
66264424	20953	66264-42-4	N,N,N',N'-tetramethyl-N,N'-ditetradecylhexane-1,6-diaminium bromide	ILFSOPWHFRAWHB-UHFFFAOYSA-L
68695987	20955	68695-98-7	diisopropylammoniumdiisopropyldithiocarbamate	WQSSOUGGTMWBEP-UHFFFAOYSA-N
68796781	20956	68796-78-1	N-tetradecyl-hydroxyethyl-dimethyl ammonium bromide	MMLQBVOCVBSUPY-UHFFFAOYSA-M
68815690	20957	68815-69-0	2-hydroxyethylammonium lactate	NEQXUPRFDXNNTA-UHFFFAOYSA-N
69056628	20958	69056-62-8	tributylmethylphosphonium methyl sulfate	JMXOUHNHEFFQIW-UHFFFAOYSA-M
69244560	20959	69244-56-0	calcium hexafluorostannate	LUOIPYUVFDBBFG-UHFFFAOYSA-H
69795091	20960	69795-09-1	sodium 2,6-dimethylbenzoate	OXNYZNOIGLWEKH-UHFFFAOYSA-M
71163116	20962	71163-11-6	bis(dodecylammonium) tetrachlorocuprate(II)	AEFNJIWQEFWXFV-UHFFFAOYSA-L
73170022	20963	73170-02-2	zincate(2-), tetrachloro-, (T-4)-, dihydrogen, compd. with 1-tetradecanamine (1:2)	MUYKLVPIHYCDHD-UHFFFAOYSA-L
73654985	20964	73654-98-5	zinc selenide	GTLQJUQHDTWYJC-UHFFFAOYSA-N
74540991	20965	74540-99-1	copper, dichlorobis(1-decanamine)-	CLMKWGYXVPNXKL-UHFFFAOYSA-L
74541007	20966	74541-00-7	copper, dichlorobis(1-dodecanamine)-	QEPZYJXMCWJCHO-UHFFFAOYSA-L
74541018	20967	74541-01-8	copper, dichlorobis(1-tetradecanamine)-	OBUFSLVZLNSJDW-UHFFFAOYSA-L
74541029	20968	74541-02-9	copper, dichlorobis(1-hexadecanamine)-	FURWHWNCNJPBEC-UHFFFAOYSA-L
75011711	20969	75011-71-1	ammonium pentacyanopropenide	KZVBBMGUTMUAKE-UHFFFAOYSA-O
75899751	20970	75899-75-1	bis(dodecylammonium) tetrachloromanganate (II)	OOQGGAGWUMVSIY-UHFFFAOYSA-L
79427977	20972	79427-97-7	sodium 3,5-diiisopropylsalicylate	UOJUZGHNSCNBAQ-UHFFFAOYSA-M
79443177	20973	79443-17-7	5-nitrotetrazole ammonium salt	IGLJFZISKWAFQQ-UHFFFAOYSA-O
80243885	20974	80243-88-5	pyridinium, 4-(1-hexadecylheptadecyl)-1-methyl-, chloride	DVOZNWDPWQQEPF-UHFFFAOYSA-M
80887485	20975	80887-48-5	pyridinium, 4-(1-hexadecylheptadecyl)-1-methyl-, iodide	LVBMDEHKBYMSGA-UHFFFAOYSA-M
80887554	20976	80887-55-4	4-dodecyl-1-methylpyridinium perchlorate	WAVPJZZNTBVCFQ-UHFFFAOYSA-M
82465450	20978	82465-45-0	dibenzylammonium perchlorate	JOWJGOHQVWNVBC-UHFFFAOYSA-N
82465461	20979	82465-46-1	tribenzylammonium perchlorate	OHIDJIONCHQMSN-UHFFFAOYSA-N
82465472	20980	82465-47-2	tris(hydroxymethyl)methylammonium perchlorate	YSUCPEZVLMKHNN-UHFFFAOYSA-M
83859261	20981	83859-26-1	lithium 2-methylphenolate	WXFJHGBPLFDLAC-UHFFFAOYSA-M
86824911	20982	86824-91-1	silver styphnate	VCZKWFPFHXQVJQ-UHFFFAOYSA-L
90836901	20983	90836-90-1	1-octadecanamine, (T-4)-tetrachlorocadamate (2-) (2:1)	KVGAXYAOYUWEIB-UHFFFAOYSA-L
94628203	20984	94628-20-3	ammonium 1,1,3,3-tetracyano-2-(dicyanomethyl)prop-2-en-1-ide	FWBNPSRMAUSJRW-UHFFFAOYSA-O
99150557	20986	99150-55-7	choline lactate	MIFGTXFTLQVWJW-UHFFFAOYSA-M
100256460	20987	100256-46-0	zinc perchlorate	RXBXBWBHKPGHIB-UHFFFAOYSA-L
10043013	20988	10043-01-3	aluminum sulfate	DIZPMCHEQGEION-UHFFFAOYSA-H
104276871	20989	104276-87-1	nickel hydrazine nitrate	LNAWIXGXVIGLOJ-UHFFFAOYSA-N
108818582	20990	108818-58-2	decanoic acid, mercuric salt	VHRCSKUPUCRMFC-UHFFFAOYSA-L
121107162	20991	121107-16-2	methyltrioctylammonium trifluoroacetate	OEDJAKMCWJUAHH-UHFFFAOYSA-M
121107184	20992	121107-18-4	methyltrioctylammonium triflate	WYNCDLDEWVNKJX-UHFFFAOYSA-M
123755691	20994	123755-69-1	N,N,N-triethyl-2-methyl-1-propanaminium iodide	DUAAKTOOVVUNEW-UHFFFAOYSA-M
124750998	20995	124750-99-8	Losartan potassium	OXCMYAYHXIHQOA-UHFFFAOYSA-N
125677681	20996	125677-68-1	choline glycolate	JGVSZDFHWNPMMA-UHFFFAOYSA-M
126858875	20997	126858-87-5	Tetraphenylantimony picrate	IFTJDECDRCTVEY-UHFFFAOYSA-M
126889790	20998	126889-79-0	Tetrabutylphosphonium picrate	JMDBMIMKOLRIBA-UHFFFAOYSA-M
140456775	20999	140456-77-5	cesium dinitramide	XTSARWGSJICBGJ-UHFFFAOYSA-N
140456786	21000	140456-78-6	ammonium dinitramide	BRUFJXUJQKYQHA-UHFFFAOYSA-O
140456797	21001	140456-79-7	potassium dinitramide	PPCNOGBKQYZMLY-UHFFFAOYSA-N
142058206	21002	142058-20-6	choline methanesulfonate	JGSHIQQCOAHBPQ-UHFFFAOYSA-M
151200145	21003	151200-14-5	1-methylimidazolium tetrafluoroborate	ULUZIIYGBKXRGN-UHFFFAOYSA-O
155666505	21004	155666-50-5	3,3-dinitroazetidinium nitrate	VXCALXNWUUJMPG-UHFFFAOYSA-O
155666527	21006	155666-52-7	Di-(3,3-Dinitroazetidinium) 4,4',5,5'-Tetranitro-2,2'-biimidazolate	XJALDNCQQZIDOH-UHFFFAOYSA-N
155666549	21007	155666-54-9	3,3-dinitroazetidinium 5-Nitro-1,2,4-triazol-3-onate	KVLSQOYNORMOKA-UHFFFAOYSA-N
162760501	21008	162760-50-1	rubidium dinitramide	RVUYKHKXMLORNT-UHFFFAOYSA-N
179816296	21009	179816-29-6	N,N,N-triethyl-2-butanaminium iodide	UCGRPVWIJRCMKD-UHFFFAOYSA-M
191026843	21010	191026-84-3	potassium salt of DL-methionine	CDWZRHFHYAOGGK-UHFFFAOYSA-M
104745	21011	104-74-5	1-dodecylpyridinium chloride	GKQHIYSTBXDYNQ-UHFFFAOYSA-M
223909782	21013	223909-78-2	guanidinium 3,5-dinitrobenzoate	VQTHDNUSQDERQZ-UHFFFAOYSA-N
244193586	21014	244193-58-6	1-undecyl-3-methylimidazolium tetrafluoroborate	UJLXSWQGIXGVGV-UHFFFAOYSA-N
286453461	21015	286453-46-1	1-butyl-2-methylpyridinium tetrafluoroborate	WITYEWCYSFILMG-UHFFFAOYSA-N
320749620	21016	320749-62-0	1,1'-(propane-1,3-diyl)-bis(3-methyl-1H-imidazolium-1-yl) dihexafluorophosphate	ZPLWQHIMHNZCBD-UHFFFAOYSA-N
465527597	21017	465527-59-7	trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate	ZKQLVOZSJHOZBL-UHFFFAOYSA-M
484660379	21018	484660-37-9	4-amino-1,2,4-triazolium nitrate	SEXOSRJJBDHICD-UHFFFAOYSA-O
484660391	21019	484660-39-1	4-amino-1,2,4-triazolium perchlorate	SMAXNSIPXSIORW-UHFFFAOYSA-N
1310583	21020	1310-58-3	potassium hydroxide	KWYUFKZDYYNOTN-UHFFFAOYSA-M
1310732	21021	1310-73-2	sodium hydroxide	HEMHJVSKTPXQMS-UHFFFAOYSA-M
15860192	21022	15860-19-2	hexadecanoic acid cyclohexanamine salt (1:1)	PYFKOTYFBXTKMQ-UHFFFAOYSA-N
863570	21023	863-57-0	sodium glycocholate	OABYVIYXWMZFFJ-UHFFFAOYSA-M
3235094	21024	3235-09-4	potassium 2-methylphenolate	ONUTZSPPHDDIOF-UHFFFAOYSA-M
1306236	21025	1306-23-6	cadmium sulfide	FRLJSGOEGLARCA-UHFFFAOYSA-N
1317391	21026	1317-39-1	copper(I) oxide	KRFJLUBVMFXRPN-UHFFFAOYSA-N
7447394	21027	7447-39-4	copper chloride	ORTQZVOHEJQUHG-UHFFFAOYSA-L
13730988	21028	13730-98-8	acetic acid, (4-chlorophenoxy)-, sodium salt	CETFXLWWGIUWAI-UHFFFAOYSA-M
14516622	21029	14516-62-2	cobalt(3+), tris(1,2-propanediamine)-, trichloride	FTNGKFYDTNTDBD-UHFFFAOYSA-K
7778532	21030	7778-53-2	tripotassium phosphate	LWIHDJKSTIGBAC-UHFFFAOYSA-K
18016198	21031	18016-19-8	maleic acid, sodium salt	VRVKOZSIJXBAJG-ODZAUARKSA-M
18993516	21032	18993-51-6	decanoic acid, thallium(1+) salt	XAWVHDDVQUWAQJ-UHFFFAOYSA-M
19049402	21033	19049-40-2	hexakis(acetato)oxotetraberyllium	RKARILOACIIVIJ-UHFFFAOYSA-H
19455006	21034	19455-00-6	potassium hexanoate	BLGUIMKBRCQORR-UHFFFAOYSA-M
20281009	21035	20281-00-9	cesium oxide (Cs2O)	KOPBYBDAPCDYFK-UHFFFAOYSA-N
21303037	21037	21303-03-7	lithium butanoate	WIAVVDGWLCNNGT-UHFFFAOYSA-M
2269229	21038	2269-22-9	aluminum sec-butoxide	WOZZOSDBXABUFO-UHFFFAOYSA-N
7486386	21039	7486-38-6	disodium hexanedioate	KYKFCSHPTAVNJD-UHFFFAOYSA-L
25155300	21041	25155-30-0	sodium dodecylbenzenesulfonate (ILL DEFINED!)	HFQQZARZPUDIFP-UHFFFAOYSA-M
25179231	21042	25179-23-1	lithium 2-methylpropanoate	IIDVGIFOWJJSIJ-UHFFFAOYSA-M
2532152	21043	2532-15-2	benzoic acid, 4-bromo-, sodium salt	QPNJAGBCLTWDDS-UHFFFAOYSA-M
2587760	21044	2587-76-0	tri-n-octyltin chloride	MCNGJXAXOJDJKO-UHFFFAOYSA-M
26746292	21045	26746-29-2	benzenesulfonic acid, butyl-, sodium salt	CXGDQZZHTPCSGO-UHFFFAOYSA-M
28043541	21046	28043-54-1	mercury (II) octoate	OWAUXQMGZGEZHR-UHFFFAOYSA-L
298146	21047	298-14-6	potassium bicarbonate	TYJJADVDDVDEDZ-UHFFFAOYSA-M
3006153	21048	3006-15-3	sodium dihexyl sulfosuccinate	WVFDILODTFJAPA-UHFFFAOYSA-M
30995654	21049	30995-65-4	benzenesulfonic acid, ethyl-, sodium salt	UXDOVWDLXFKBOV-UHFFFAOYSA-M
3105519	21050	3105-51-9	D,L-malic acid, sodium salt	DOJOZCIMYABYPO-UHFFFAOYSA-M
32221811	21051	32221-81-1	glutamic acid, monosodium salt, DL-	LPUQAYUQRXPFSQ-UHFFFAOYSA-M
13521830	21052	13521-83-0	disodium pentanedioate	ZUDYLZOBWIAUPC-UHFFFAOYSA-L
3251238	21053	3251-23-8	copper dinitrate	XTVVROIMIGLXTD-UHFFFAOYSA-N
333200	21054	333-20-0	thiocyanic acid, potassium salt	ZNNZYHKDIALBAK-UHFFFAOYSA-M
3396110	21055	3396-11-0	cesium acetate	ZOAIGCHJWKDIPJ-UHFFFAOYSA-M
34244901	21056	34244-90-1	thallium(I) hexanoate	WYBIAWVWBLDASQ-UHFFFAOYSA-M
3495350	21057	3495-35-0	rubidium methanoate	ZIMBPNXOLRMVGV-UHFFFAOYSA-M
3495361	21058	3495-36-1	cesium formate	ATZQZZAXOPPAAQ-UHFFFAOYSA-M
3598161	21059	3598-16-1	acetic acid, phenoxy-, sodium salt	WPTJBFNYRRZIDZ-UHFFFAOYSA-M
36215493	21060	36215-49-3	mercury(II) tetradecanoate	CLIGLSKBBMNRQE-UHFFFAOYSA-L
36747441	21061	36747-44-1	Benzenesulfonic acid, 4-methyl-, calcium salt	GVARKRUZKAZPOZ-UHFFFAOYSA-L
4549728	21063	4549-72-8	sodium 2-methylphenolate	ONFAAMBUOAGWSG-UHFFFAOYSA-M
497198	21064	497-19-8	sodium carbonate	CDBYLPFSWZWCQE-UHFFFAOYSA-L
5144514	21066	5144-51-4	sodium dibutyl sulfosuccinate	JLABKOUORPVZCA-UHFFFAOYSA-M
539662	21067	539-66-2	iso-sodium butanecarboxylate	JJZAWYXASMCCLB-UHFFFAOYSA-M
540727	21068	540-72-7	sodium thiocyanate	VGTPCRGMBIAPIM-UHFFFAOYSA-M
546930	21069	546-93-0	magnesium carbonate	ZLNQQNXFFQJAID-UHFFFAOYSA-L
553548	21070	553-54-8	lithium benzoate	LDJNSLOKTFFLSL-UHFFFAOYSA-M
554132	21071	554-13-2	lithium carbonate	XGZVUEUWXADBQD-UHFFFAOYSA-L
555066	21072	555-06-6	benzoic acid, 4-amino-, monosodium salt	XETSAYZRDCRPJY-UHFFFAOYSA-M
555248	21073	555-24-8	lithium phenolate	XAVQZBGEXVFCJI-UHFFFAOYSA-M
555317	21074	555-31-7	aluminum isopropoxide	SMZOGRDCAXLAAR-UHFFFAOYSA-N
556650	21075	556-65-0	lithium thiocyanate	ZJZXSOKJEJFHCP-UHFFFAOYSA-M
563677	21076	563-67-7	acetic acid, rubidium salt	FOGKDYADEBOSPL-UHFFFAOYSA-M
563688	21077	563-68-8	thallium ethanoate	HQOJMTATBXYHNR-UHFFFAOYSA-M
582252	21078	582-25-2	potassium benzoate	XAEFZNCEHLXOMS-UHFFFAOYSA-M
583528	21079	583-52-8	potassium oxalate	IRXRGVFLQOSHOH-UHFFFAOYSA-L
6108174	21080	6108-17-4	lithium ethanoate dihydrate	IAQLJCYTGRMXMA-UHFFFAOYSA-M
6108232	21081	6108-23-2	lithium methanoate	XKPJKVVZOOEMPK-UHFFFAOYSA-M
6131904	21082	6131-90-4	acetic acid, sodium salt, trihydrate	AYRVGWHSXIMRAB-UHFFFAOYSA-M
62760	21083	62-76-0	sodium oxalate	ZNCPFRVNHGOPAG-UHFFFAOYSA-L
64452966	21087	64452-96-6	chromium nicotinate	MSPQQAUTCRWLGR-UHFFFAOYSA-K
7320345	21091	7320-34-5	potassium pyrophosphate	RYCLIXPGLDDLTM-UHFFFAOYSA-J
922805	21092	922-80-5	sodium dipentyl sulfosuccinate	UMEWSJNRBXKWKZ-UHFFFAOYSA-M
14995381	21093	14995-38-1	sodium p-ethylbenzenesulfonate	LLELGQVCQVOGMA-UHFFFAOYSA-M
633658	21094	633-65-8	9,10-dimethoxy-5,6-dihydro[1,3]dioxolo[4,5-g]isoquino[3,2-a]isoquinolinium chloride	VKJGBAJNNALVAV-UHFFFAOYSA-M
12016863	21097	12016-86-3	cobalt lanthanum oxide	YPEZFFYJJVDWJO-UHFFFAOYSA-N
12017231	21098	12017-23-1	GeCo2O4	MGJBANBTKCZTKI-UHFFFAOYSA-N
12024214	21099	12024-21-4	digallium trioxide	AJNVQOSZGJRYEI-UHFFFAOYSA-N
12025240	21100	12025-24-0	GeNi2O4	VTSMFGCBKNZMOH-UHFFFAOYSA-N
12025295	21101	12025-29-5	Zn2GeO4	QYUOMLSYPCSHAF-UHFFFAOYSA-N
12038027	21102	12038-02-7	Thorium Palladium	YLLRAYZZRBXQAD-UHFFFAOYSA-N
12038038	21103	12038-03-8	Uranium Palladium	OWZSTGCWTCBEOO-UHFFFAOYSA-N
12057124	21104	12057-12-4	lanthanum uranium oxide	ARUAKUOBASIYQR-UHFFFAOYSA-N
12058752	21105	12058-75-2	sodium hexatitanate	WMILGXRNPVWCEK-UHFFFAOYSA-N
12060581	21106	12060-58-1	samarium oxide (Sm2O3)	FKTOIHSPIPYAPE-UHFFFAOYSA-N
12066114	21107	12066-11-4	samarium uranium oxide	SBWOWHZWDFRECA-UHFFFAOYSA-N
12070790	21108	12070-79-0	manganate(2-), tetrachloro-, (T-4), dihydrogen,comp. with ethanamine, (1:2)	FEBQYYMNUFIDLY-UHFFFAOYSA-L
12136457	21109	12136-45-7	dipotassium oxide	CHWRSCGUEQEHOH-UHFFFAOYSA-N
56496174	21110	56496-17-4	7-azoniaspiro(6.6)tridecane bromide	NFLRNJOHCDXCDP-UHFFFAOYSA-M
56971234	21111	56971-23-4	tetramethonium dichloride	ZLYVGWJOJMQRPD-UHFFFAOYSA-L
59233748	21112	59233-74-8	europium uranium oxide	OJUBIICHKHUUBG-UHFFFAOYSA-N
74129025	21113	74129-02-5	barium hexakis(cyano-kappa-C)-cobaltate	KVJRNWRWICEPDC-UHFFFAOYSA-N
74541030	21114	74541-03-0	copper, dichlorobis(1-octadecanamine)-	JIYMMQPMDRBBSA-UHFFFAOYSA-L
75011766	21115	75011-76-6	5-imino-1,3-dimethyl-2-tetrazolinium nitrate	NNIAGLTXUQISQH-UHFFFAOYSA-O
95335561	21116	95335-56-1	1,5-diamino-1H-tetrazolium nitrate	KDKHDHFLOGFBTD-UHFFFAOYSA-O
89686146	21117	89686-14-6	Butanedioic acid, sulfo-, 1-hexyl ester, disodium salt	UVEYBOSMDXFADG-UHFFFAOYSA-L
98205062	21118	98205-06-2	5-nitrotetrazole ethylenediamine salt	ONAOMURLKLKADO-UHFFFAOYSA-P
127173686	21119	127173-68-6	1,2-dihydro-5-nitro-3H-1,2,4-triazol-3-one, monoammonium salt	PNIWVELTIHEJJA-UHFFFAOYSA-N
171566691	21120	171566-69-1	samarium, bis(2-hydroxybenzoato-O1)(8-quinolinolato-N1,O8)-	PMSQYZUWAGUFQL-UHFFFAOYSA-K
22537504	21121	22537-50-4	tin(4+)	SYRHIZPPCHMRIT-UHFFFAOYSA-N
18282105	21122	18282-10-5	tin dioxide	DDSPUNTXKUFWTM-UHFFFAOYSA-N
7005267	21123	7005-26-7	4-(dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide	OFVLGDICTFRJMM-UHFFFAOYSA-N
299423	21124	299-42-3	(1R,2S)-2-(methylamino)-1-phenylpropan-1-ol	KWGRBVOPPLSCSI-WPRPVWTQSA-N
12408025	21125	12408-02-5	hydron	GPRLSGONYQIRFK-UHFFFAOYSA-N
150378179	21126	150378-17-9	indinavir	CBVCZFGXHXORBI-PXQQMZJSSA-N
114078	21127	114-07-8	erythromycin	ULGZDMOVFRHVEP-RWJQBGPGSA-N
0	21128		(3aR,4R,5R,7S,8S,9R,9aR,12S)-8-hydroxy-4,7,9,12-tetramethyl-3-oxo-7-vinyldecahydro-4,9a-propanocyclopenta[8]annulen-5-yl 2-((2-(diethylamino)ethyl)thio)acetate	UURAUHCOJAIIRQ-HXKXTKSZSA-N
7681381	21129	7681-38-1	sulfuric acid, monosodium salt	WBHQBSYUUJJSRZ-UHFFFAOYSA-M
7646937	21130	7646-93-7	hydrogen potassium sulfate	CHKVPAROMQMJNQ-UHFFFAOYSA-M
412009611	21131	412009-61-1	1-ethyl-3-methylimidazolium hydrogen sulfate	HZKDSQCZNUUQIF-UHFFFAOYSA-M
55297966	21133	55297-96-6	tiamulin hydrogen fumarate	YXQXDXAHCSEVSD-QSRIOGSGSA-N
7789675	21134	7789-67-5	tetrabromostannane	LTSUHJWLSNQKIP-UHFFFAOYSA-J
50986	21135	50-98-6	ephedrine hydrochloride	BALXUFOVQVENIU-GNAZCLTHSA-N
421238	21136	421-23-8	chloroethyldifluorosilane	WFRCTKHVSLEWRB-UHFFFAOYSA-N
2245309	21137	2245-30-9	2,3-dimethyl-2,3-epoxybutane	SYQIWVMFOAHDMK-UHFFFAOYSA-N
115093	21138	115-09-3	chloro(methyl)mercury	BABMCXWQNSQAOC-UHFFFAOYSA-M
4553622	21139	4553-62-2	2-methylpentanedinitrile	FPPLREPCQJZDAQ-UHFFFAOYSA-N
97723	21140	97-72-3	2-methylpropanoic anhydride	LSACYLWPPQLVSM-UHFFFAOYSA-N
1112396	21141	1112-39-6	dimethoxydimethylsilane	JJQZDUKDJDQPMQ-UHFFFAOYSA-N
1066406	21142	1066-40-6	trimethylsilanol	AAPLIUHOKVUFCC-UHFFFAOYSA-N
25596285	21143	25596-28-5	methanaminium formate	BAONHUZQTANSBI-UHFFFAOYSA-N
71173552	21144	71173-55-2	ethylammonium formate	DYWODRJVMZCPDO-UHFFFAOYSA-N
482288562	21145	482288-56-2	propylammonium formate	ISSANPNWPVRCPL-UHFFFAOYSA-N
18721034	21146	18721-03-4	butylammonium formate	ZQAVAOYDHNUKHF-UHFFFAOYSA-N
